url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298507866/,正文,,,wowo,2023-11-30 18:20:55,浙江,219475482
https://www.douban.com/group/topic/298507866/,评论,太适合冬天了!,,给你宇宙,2023-11-30 18:34:46,上海,59545756
https://www.douban.com/group/topic/298507866/,评论,超级好，又便宜又实用,,perhaps,2023-11-30 22:04:03,广东,138659571
