url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298507512/,正文,,https://img1.doubanio.com/view/group_topic/l/public/p634149518.webp,A_manmanya,2023-11-30 18:12:57,四川,198871314
