url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298632568/,正文,,https://img3.doubanio.com/view/group_topic/l/public/p634442653.webp,e,2023-12-03 11:01:55,江西,275632699
https://www.douban.com/group/topic/298632568/,正文,,https://img1.doubanio.com/view/group_topic/l/public/p634443129.webp,e,2023-12-03 11:01:55,江西,275632699
https://www.douban.com/group/topic/298632568/,评论,小油菜,,💋、滺然,2023-12-03 11:08:24,内蒙古,215265300
https://www.douban.com/group/topic/298632568/,评论,有点像湖北随州的泡泡青,,momo,2023-12-03 11:13:58,湖北,69151469
https://www.douban.com/group/topic/298632568/,评论,塔菜,,永不堕入黑暗,2023-12-03 11:16:28,上海,141037429
https://www.douban.com/group/topic/298632568/,评论,乌塌菜,,momo,2023-12-03 11:20:42,安徽,185485575
https://www.douban.com/group/topic/298632568/,评论,小白菜的一种,,秋天来了,2023-12-03 11:51:13,湖北,133035351
https://www.douban.com/group/topic/298632568/,评论,苔菜或者塔菜都可以！我们这边种的很多。适合炖菜吃 口感有点独特哦！,,小麻薯0o,2023-12-03 11:51:32,山东,122065005
https://www.douban.com/group/topic/298632568/,评论,这种我家也叫白菜,,momo,2023-12-03 12:07:46,湖北,174730859
https://www.douban.com/group/topic/298632568/,评论,白菜的一种吧，白菜品种太多了吃起来味道差不太多,,Nana,2023-12-03 12:35:27,湖北,56840864
https://www.douban.com/group/topic/298632568/,评论,我家不认识的绿叶子菜统一叫青菜。,,唯有温格高🦈,2023-12-03 12:44:53,湖北,211989508
https://www.douban.com/group/topic/298632568/,评论,塔菜、塌菜、乌菜，适合炖，还有个经典做法塔菜冬笋。,,送水Dame,2023-12-03 13:04:37,江苏,242785326
https://www.douban.com/group/topic/298632568/,评论,我们好像叫苔菜,,😿,2023-12-03 13:13:05,山东,200472537
https://www.douban.com/group/topic/298632568/,评论,塔菜，好吃又不好吃，杆太难吃了,,楹袖,2023-12-03 13:14:52,上海,182681164
https://www.douban.com/group/topic/298632568/,评论,只记得它不太好吃了,,bobolili,2023-12-03 13:23:52,江苏,146158949
https://www.douban.com/group/topic/298632568/,评论,好像是乌塌菜,,特立独行crab,2023-12-03 13:26:56,内蒙古,ninjaliu
https://www.douban.com/group/topic/298632568/,评论,苔菜吗，我觉得很好吃,,天花板手记,2023-12-03 13:28:23,山东,231612328
https://www.douban.com/group/topic/298632568/,评论,感觉这个菜业很厚很硬,,热仙唐可,2023-12-03 13:51:37,辽宁,3366801
https://www.douban.com/group/topic/298632568/,评论,叶,,热仙唐可,2023-12-03 13:51:46,辽宁,3366801
https://www.douban.com/group/topic/298632568/,评论,这不是我们黑菜吗,,后海的树,2023-12-03 14:27:33,江苏,120687682
https://www.douban.com/group/topic/298632568/,评论,菊花菜,,12345678,2023-12-03 14:31:06,北京,233573671
https://www.douban.com/group/topic/298632568/,评论,木耳菜或者乌塌,,吸猫一直爽,2023-12-03 14:59:40,北京,51490603
https://www.douban.com/group/topic/298632568/,评论,黑菜,,火锅丸,2023-12-03 15:09:27,江苏,201509280
https://www.douban.com/group/topic/298632568/,评论,宝塔菜,,samalk,2023-12-03 15:32:43,北京,samalk
https://www.douban.com/group/topic/298632568/,评论,随州泡泡青，我从小吃到大，在外面吃不到（暴风哭泣,,momo,2023-12-03 15:42:20,广东,188655618
https://www.douban.com/group/topic/298632568/,评论,已经吃了！有点清苦的味道，但只是一点点苦，菜杆好难咬，下次我要把杆子和叶子分开来，多煮会杆子,,e,2023-12-03 15:44:18,江西,275632699
https://www.douban.com/group/topic/298632568/,评论,塔塔菜。我喜欢水煮，很甜,,贝淇淇,2023-12-03 15:48:33,山东,187073814
https://www.douban.com/group/topic/298632568/,评论,你这菜看着有点老。小朵的塔塔菜，菜心多一点,,贝淇淇,2023-12-03 15:50:02,山东,187073814
https://www.douban.com/group/topic/298632568/,评论,塔菜,,豆豆豆,2023-12-03 15:58:40,内蒙古,168291852
https://www.douban.com/group/topic/298632568/,评论,菊花菜,,柠小檬,2023-12-03 16:11:32,山西,35504740
https://www.douban.com/group/topic/298632568/,评论,塌苦菜,,弃,2023-12-03 16:19:23,上海,203021247
https://www.douban.com/group/topic/298632568/,评论,taku菜,,哎呦喂,2023-12-03 16:23:34,上海,1956264
https://www.douban.com/group/topic/298632568/,评论,这个特别好吃,,小葵,2023-12-03 18:54:35,天津,218485800
https://www.douban.com/group/topic/298632568/,评论,我们家塌苦菜。有点苦,,盲目吃鱼,2023-12-03 19:01:08,上海,burclover
https://www.douban.com/group/topic/298632568/,评论,油菜,,挖金矿,2023-12-03 20:03:44,陕西,wajinkuang
https://www.douban.com/group/topic/298632568/,评论,乌塌菜/菊花菜，这个要买叶片扁平摊开的，别买杆长的,,小别兔别又别,2023-12-03 20:15:19,北京,surer
https://www.douban.com/group/topic/298632568/,评论,打火锅，清炒，，不要太好吃,,似是故人来,2023-12-03 20:37:52,广东,selina1128
https://www.douban.com/group/topic/298632568/,评论,塔塔菜,,蛋黄黄黄黄黄,2023-12-03 20:44:04,陕西,187981191
https://www.douban.com/group/topic/298632568/,评论,超冬笋，塔菜冬笋,,ju荚loli,2023-12-03 20:53:37,上海,49665231
https://www.douban.com/group/topic/298632568/,评论,青菜,,mmhh,2023-12-03 21:10:44,江苏,192621099
https://www.douban.com/group/topic/298632568/,评论,我刚刚在买菜软件的看到，叫塔菜,,柚子,2023-12-03 21:36:57,江苏,172631161
