url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298652839/,正文,第一次，味道不错👍,https://img9.doubanio.com/view/group_topic/l/public/p634493474.webp,柒月,2023-12-03 19:22:31,北京,271919731
