url,type,text,imgs,author,time,location,author_id
https://www.douban.com/group/topic/298508840/,正文,网上买了一公斤，吃了一顿满足了，可是还剩下好多,,momo,2023-11-30 18:42:24,河北,79613505
https://www.douban.com/group/topic/298508840/,评论,炒面汤面都可以阿 很劲道,,可靠奶糖🍬,2023-11-30 18:45:01,江苏,151007710
https://www.douban.com/group/topic/298508840/,评论,"凉面/炸酱面
汤面不喜欢碱面",,..,2023-11-30 18:59:07,湖北,tashan1407
https://www.douban.com/group/topic/298508840/,评论,炒面,,给你宇宙,2023-11-30 19:35:03,上海,59545756
https://www.douban.com/group/topic/298508840/,评论,凉面,,清芷在沅湘,2023-11-30 22:08:57,湖南,121556252
